"","id","TestId","AddId","concentration","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"432","20160509_results","A2707","III",0,TRUE,"logistic",FALSE,FALSE,100,5.41466658181629e-05,7170.04658729931,0.473777742281243,117799.098743544,1.45593902010711e-05,1351.13095533342,0.00561268423826797,3.0196468937401e-05,7.80968626989249e-05,4947.43616577582,9392.65700882279,0.464544876709292,0.483010607853194,2.56102610240636e-05,8.26830706122623e-05,4521.82991484579,9818.26325975282,0.462776881174238,0.484778603388248,4.68510509947485e-05,6943.60679651457,0.723545853482627,117964.917218964,4.59535371269912e-05,4090.81225921355,0.7231246091648,117689.0593292,2.03426483833604e-06,2743.87701846849,0.00177218080666177,429.495827108076,4.26071714679284e-05,4.9299902786054e-05,-422.865436167118,8604.48995459422,0.720209371737842,0.726039846591759,116982.538693608,118395.579964793,4.19663780438526e-05,4.99406962101298e-05,-1287.18669698469,9468.8112154118,0.719651134783743,0.726598083545857,116847.247508069,118530.871150332
"433","20160509_results","A2707","III",1,TRUE,"logistic",FALSE,FALSE,100,4.35226781809245e-05,10427.0670755003,0.304907040410581,75087.4716358116,2.48741914055552e-05,2299.92052630125,0.00688737768986038,2.60463331878613e-06,8.44407230430629e-05,6643.69780973477,14210.4363412659,0.29357730411076,0.316236776710401,-5.23073697396376e-06,9.22760933358128e-05,5919.22284394988,14934.9113070508,0.291407780138454,0.318406300682707,4.29436879015441e-05,11376.3386052067,0.574160223950876,75353.2591110292,4.23678922481049e-05,10573.8232479803,0.57277521148901,75202.3903498276,2.38297382541781e-06,3510.54155657679,0.0026111502257202,247.450513501987,3.84479003052926e-05,4.62878841909172e-05,4798.98238741145,16348.6641085491,0.568479869367701,0.57707055361032,74795.3342551169,75609.4464445384,3.7697263550286e-05,4.70385209459238e-05,3693.16179708976,17454.4846988708,0.567657357046599,0.577893065931422,74717.3873433637,75687.3933562915
"434","20160509_results","A2707","III",3,TRUE,"logistic",FALSE,FALSE,100,3.73556918023949e-05,21129.2169737569,0.334192124089679,78398.6731256861,1.35958450477457e-05,1869.68257102773,0.00558856505824049,1.49905266988531e-05,5.97208569059366e-05,18053.5891444163,24204.8448030976,0.324998934568873,0.343385313610484,1.07078355088132e-05,6.40035480959765e-05,17464.6391345426,24793.7948129713,0.323238536575527,0.34514571160383,3.64032285112081e-05,22133.9567431768,0.602309452295818,78894.2912333063,3.50372851235569e-05,21361.324505355,0.600687930877274,78709.1595949124,1.34390090766361e-06,4538.96587238164,0.00476537190976072,316.26443829826,3.28265681304502e-05,3.72480021166635e-05,13894.7256452873,28827.9233654228,0.592848894085718,0.60852696766883,78188.9045939118,79229.4145959131,3.24032393445362e-05,3.76713309025775e-05,12464.951395487,30257.6976152231,0.591347801934143,0.610028059820405,78089.2812958478,79329.037893977
"435","20160509_results","A2707","III",5,TRUE,"logistic",FALSE,FALSE,100,3.41975517668321e-05,37877.4080905233,0.373608167845005,81018.4537522504,8.26069378743651e-06,1514.74996971296,0.00479043969834665,2.06087104864991e-05,4.77863930471652e-05,35385.6443903455,40369.1717907011,0.365727894541225,0.381488441148786,1.80065919434566e-05,5.03885115902077e-05,34908.4981498859,40846.3180311607,0.364218906036246,0.382997429653765,3.33447552151403e-05,39157.5223498446,0.583994269982053,82126.7405380175,3.51426072582899e-05,42358.7720158689,0.583469090645443,81937.8270361728,1.97052509493566e-06,4775.91285358626,0.00148907192734544,296.62340754572,3.19010934771207e-05,3.8384121039459e-05,34502.3953717195,50215.1486600183,0.58101956732496,0.585918613965926,81449.8815307601,82425.7725415855,3.1280378072216e-05,3.90048364443638e-05,32997.9828228398,51719.561208898,0.580550509667846,0.58638767162304,81356.4451573832,82519.2089149624
"436","20160509_results","A2707","III",7,TRUE,"logistic",FALSE,FALSE,100,2.10697758759792e-05,77227.3129390575,0.289737379614913,51020.1441171826,7.50253325496438e-06,2807.68211190724,0.00689866028834803,8.72810867156281e-06,3.34114430803956e-05,72608.6758649701,81845.9500131449,0.278389083440581,0.301085675789246,6.36481069624903e-06,3.57747410557094e-05,71724.2559997193,82730.3698783957,0.276216005449751,0.303258753780075,2.97925056900047e-05,84137.7016415076,0.524141952331379,52650.3244168652,2.79759122906598e-05,90114.0527570167,0.524976313847631,52559.6661937865,1.56954372164264e-06,6337.1228453003,0.0016742282874777,176.238786576374,2.53940128685577e-05,3.0557811712762e-05,79689.4856764977,100538.619837536,0.52222220831473,0.527730419380531,52269.7533898684,52849.5789977046,2.48996065962403e-05,3.10522179850794e-05,77693.2919802281,102534.813533805,0.521694826404174,0.528257801291087,52214.2381720968,52905.0942154762
"437","20160509_results","A2707","III",10,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.99715252510193e-07,-5154.62519977805,0.0150814063993027,773.409661736257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","20160509_results","A2707","III",14,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.63366779607112e-07,-5368.24064787809,0.0131006618569557,1314.36764894636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","20160509_results","A2707","III",20,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78290055502015e-07,63696.4703182029,0.0234198860614546,4605.79671651805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","20160509_results","A2707","III",25,FALSE,"richards",FALSE,FALSE,100,9.90114014277907e-08,-158594.885669158,0.0329728968637365,6988.97955854563,1.57103811177239e-09,3821.83227688297,0.000188114729047479,9.64270437339251e-08,1.01595759121656e-07,-164881.799764631,-152307.971573686,0.0326634481344534,0.0332823455930196,9.59321667287168e-08,1.02090636126865e-07,-166085.676931849,-151104.094406468,0.0326041919948034,0.0333416017326695,7.66184527448301e-07,48565.1880707604,0.0332564581628659,6987.84076127057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","20160509_results","A2735","III",3,TRUE,"logistic",FALSE,FALSE,100,4.94915704618438e-05,15363.2015237587,0.329696408395705,79621.6356372405,2.96003228131928e-05,2288.85859372283,0.00767178848102208,7.99039434141652e-07,9.8184101489546e-05,11598.0291370847,19128.3739104328,0.317076316344424,0.342316500446987,-8.52506225201409e-06,0.000107508203175702,10877.038680062,19849.3643674555,0.314659702972902,0.344733113818509,4.9726750936379e-05,16952.9119650314,0.667767494657014,79911.9397675989,4.84585670531559e-05,18543.1524607025,0.667170157845839,79765.107261938,2.76897052600601e-06,4312.8182700974,0.00200184104617847,292.903447535654,4.3903610537876e-05,5.30135235684358e-05,11448.5664063923,25637.7385150127,0.663877129324875,0.670463186366802,79283.2810907418,80246.9334331341,4.30313848221841e-05,5.38857492841277e-05,10090.0286513116,26996.2762700934,0.663246549395329,0.671093766296348,79191.0165047681,80339.1980191078
"442","20160509_results","A2735","III",3,TRUE,"logistic",FALSE,FALSE,100,4.58569828860934e-05,14893.2945388275,0.336986053494618,81424.6764224904,2.51275923659406e-05,2313.01188046512,0.00755252629770134,4.5220934441211e-06,8.71918723280657e-05,11088.3899954624,18698.1990821927,0.324562147734899,0.349409959254337,-3.39309815115019e-06,9.5107063923337e-05,10359.7912531159,19426.7978245392,0.322183101951123,0.351789005038112,5.13059013488334e-05,17195.9919014805,0.685173646427231,81785.2914471075,5.16916505615898e-05,19594.9209692113,0.684815852357201,81627.324466641,2.74576089571083e-06,3246.46551017808,0.00171953558185482,279.100275375822,4.71748738881454e-05,5.62084272350341e-05,14254.4852049683,24935.3567334542,0.68198721632505,0.687644488389352,81168.2045136478,82086.4444196342,4.63099592059965e-05,5.7073341917183e-05,13231.8485692622,25957.9933691603,0.681445562616765,0.688186142097636,81080.2879269044,82174.3610063776
"443","20160509_results","A2735","III",3,TRUE,"logistic",FALSE,FALSE,100,4.66219390683937e-05,14643.0651636366,0.341412618145085,82584.0539995278,2.44834636168063e-05,2209.03233212344,0.00731615056795683,6.34664141874734e-06,8.68972367180401e-05,11009.2069772936,18276.9233499797,0.329377550460796,0.353447685829374,-1.36564962054664e-06,9.4609527757334e-05,10313.3617926747,18972.7685345986,0.32707296303189,0.355752273258281,5.77072403991108e-05,18104.3207994636,0.681138047305796,82961.8514008552,5.29813295688837e-05,19609.5870698339,0.680800102834865,82756.5226242555,4.99932392128309e-06,3000.89794707435,0.0015565437311831,342.819696425674,4.4757441718373e-05,6.12052174193944e-05,14673.1099468966,24546.0641927712,0.678239588397069,0.683360617272661,82192.5842236352,83320.4610248757,4.31826546831689e-05,6.27800044545985e-05,13727.8270935682,25491.3470460996,0.677749277121746,0.683850928547984,82084.5960192611,83428.4492292498
"444","20160509_results","A2723","III",0,TRUE,"logistic",FALSE,FALSE,100,6.47108612229076e-05,6230.77308778857,0.479377273553708,119964.464199593,2.15997012901223e-05,1420.26106025926,0.0064516474269146,2.91793526006563e-05,0.000100242369845159,3894.44364366209,8567.10253191504,0.468764313536434,0.489990233570983,2.23754466942678e-05,0.000107046275751547,3447.06140968043,9014.48476589671,0.466732044596956,0.492022502510461,5.08518091380311e-05,5505.42745763013,0.768296320592253,120130.417750398,5.12346920039503e-05,3547.84486022837,0.768927212954113,119895.945395744,5.5687593755777e-06,3297.15910514572,0.00115361463684076,346.071141935417,4.2074082831125e-05,6.03953011767756e-05,-1875.98186773635,8971.67158819308,0.76702951687651,0.770824909031716,119326.65836726,120465.232424228,4.0319923627818e-05,6.21494603800826e-05,-2914.58698585725,10010.276706314,0.766666128265905,0.771188297642321,119217.64595755,120574.244833937
"445","20160509_results","A2723","III",1,TRUE,"gompertz",FALSE,FALSE,100,6.8298236509206e-05,10008.7096467622,0.370163021078163,91445.1623205316,3.4497186858682e-05,1510.86186619951,0.00680745024678895,1.15503641266741e-05,0.000125046108891738,7523.34187686403,12494.0774166604,0.358964765422195,0.381361276734131,6.8375026618927e-07,0.000135912722752223,7047.42038901119,12969.9989045133,0.356820418594456,0.383505623561869,5.23815569979854e-05,10034.2930101282,0.682513910440737,91801.3053745196,4.95530794814142e-05,8762.83719039332,0.680609195068584,91572.0769191827,3.96442613199547e-06,3512.29031510519,0.00226794919346106,311.307701015317,4.30315984942816e-05,5.60745604685467e-05,2985.11962204529,14540.5547587414,0.67687841864534,0.684339971491827,91059.9757510125,92084.1780873528,4.1782804262703e-05,5.73233547001253e-05,1878.74817278715,15646.9262079995,0.6761640146494,0.685054375487768,90961.9138251926,92182.2400131727
"446","20160509_results","A2723","III",3,TRUE,"logistic",FALSE,FALSE,100,4.3508179668379e-05,14368.2524214285,0.312297479436232,75649.8960722077,2.48682939673864e-05,2356.75577866481,0.00720438852572749,2.59983609202837e-06,8.44165232447297e-05,10491.3891655249,18245.1156773321,0.30044626031141,0.324148698561054,-5.23367650769835e-06,9.22500358444564e-05,9749.0110952455,18987.4937476115,0.298176877925806,0.326418080946658,4.20620844347757e-05,15728.4564205782,0.643105762015662,75995.2211985657,4.16528646895538e-05,17975.3638577135,0.642631895360909,75802.2198061402,1.5294984528461e-06,3891.14300665207,0.00149787297021552,322.8337835964,3.9136839734622e-05,4.41688896444857e-05,11574.4336117708,24376.2941036561,0.640167894324904,0.645095896396913,75271.1582321241,76333.2813801562,3.86550477219754e-05,4.46506816571322e-05,10348.7235646754,25602.0041507515,0.639696064339286,0.645567726382531,75169.4655902912,76434.9740219891
"447","20160509_results","A2723","III",5,TRUE,"logistic",FALSE,FALSE,100,4.05256958897891e-05,23390.0061861463,0.311809587819035,72638.20136142,2.33804427982596e-05,2549.42197539905,0.00767556951129852,2.06486748665203e-06,7.89865242929261e-05,19196.2070366149,27583.8053356778,0.299183275972949,0.324435899665121,-5.29997199479974e-06,8.63513637743779e-05,18393.1391143642,28386.8732579285,0.29676547157689,0.32685370406118,4.97914246788962e-05,27006.1127556042,0.618123974294336,73206.3001507968,4.67393137521394e-05,29604.8065688371,0.618671630762105,73014.1070928457,2.6657755612101e-06,3728.67566362001,0.00171652599036351,278.607001104324,4.23541129539488e-05,5.112451455033e-05,23471.1351021822,35738.478035492,0.615847945507957,0.621495316016253,72555.7985760291,73472.4156096624,4.15143936521676e-05,5.19642338521112e-05,22296.6022681419,36913.0108695323,0.615307239820993,0.622036021703218,72468.0373706813,73560.1768150102
"448","20160509_results","A2723","III",7,TRUE,"logistic",FALSE,FALSE,100,3.96903969843857e-05,37486.81921635,0.304385510789544,66621.6529127776,2.20887949390705e-05,2451.09915301085,0.00745043969799446,3.35432930961476e-06,7.60264646591566e-05,33454.7611096472,41518.8773230529,0.292129537486343,0.316641484092745,-3.60364109619243e-06,8.29844350649637e-05,32682.6648764487,42290.9735562513,0.289782648981475,0.318988372597613,3.97354970064975e-05,38457.4462123633,0.58722220090774,67425.7931519911,3.91330835985137e-05,40076.3907630778,0.587686526697797,67285.4071173904,3.66075851228064e-06,5050.0085720918,0.00114542585882502,277.766222252598,3.31111358458121e-05,4.51550313512154e-05,31769.1266619868,48383.6548641688,0.58580230116003,0.589570752235564,66828.4816817849,67742.332552996,3.19579969144437e-05,4.63081702825838e-05,30178.3739617779,49974.4075643777,0.5854414920145,0.589931561381094,66740.9853217753,67829.8289130055
"449","20160509_results","A2723","III",10,TRUE,"logistic",FALSE,FALSE,100,2.42756505979632e-05,71397.1042938109,0.29256940128908,53473.1767648025,9.05967787401057e-06,2580.20756508448,0.00667384858215202,9.37248049521585e-06,3.91788207007106e-05,67152.6628492469,75641.5457383748,0.28159092037144,0.30354788220672,6.51868196490252e-06,4.2032619231024e-05,66339.8974662453,76454.3111213764,0.279488658068062,0.305650144510098,2.70566534165577e-05,74553.509778403,0.490965922643871,54851.5339556434,2.73731580348064e-05,76234.3782861964,0.490906720372811,54747.4440310358,2.03605811818222e-06,5397.24487920436,0.00103732856469248,167.117475780847,2.40238424303966e-05,3.07224736392161e-05,67355.9104599052,85112.8461124876,0.489200314883892,0.49261312586173,54472.5357833763,55022.3522786953,2.33824841231692e-05,3.13638319464435e-05,65655.7783229559,86812.9782494369,0.488873556386014,0.492939884359608,54419.8937785053,55074.9942835662
"450","20160509_results","A2723","III",14,TRUE,"logistic",FALSE,FALSE,100,1.88706108103899e-05,134201.155865784,0.35081622297398,40939.3600011492,2.30927529236695e-06,1300.13817426857,0.00425028583362387,1.50718529544462e-05,2.26693686663335e-05,132062.428569112,136339.883162456,0.343824502777669,0.357807943170292,1.43444312373506e-05,2.33967903834291e-05,131652.885044217,136749.42668735,0.342485662740078,0.359146783207883,2.37224205847793e-05,138909.482370215,0.444882079823806,42961.6980035849,2.28229057777992e-05,144216.657495117,0.444398397820632,42806.7899158339,9.90038744470171e-07,7360.34106253082,0.0020567796407079,219.457382447358,2.11942920431458e-05,2.44515195124526e-05,132108.896447254,156324.418542981,0.441014995311668,0.447781800329597,42445.782521708,43167.7973099598,2.08824298386377e-05,2.47633817169607e-05,129790.389012557,158642.925977678,0.440367109724845,0.44842968591642,42376.6534462371,43236.9263854307
"451","20160509_results","A2723","III",20,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25804726068973e-07,227100.085045602,0.0270112393523996,3286.07163045479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
